Picture Count,MLS #,Price,Class,Type,Status,County,AddressNew,Address,City,State,Agent - Agent Name,Listing Office 1 - Office Name,Latitude,Longitude
35,120972,649000,Residential,Single Family,Active,Calloway,"58 Trents Lane, Murray, KY",58 Trents Lane,Murray,KY,Patricia A Cherry,Re/Max Real Estate Associates Murray,36.5833606,-88.3544783
16,113786,649000,Residential,Single Family,Sold,Calloway,"518 Waterway Trail, New Concord, KY",518 Waterway Trail,New Concord,KY,Michael Harris,Harris Real Estate & Auction,36.5848781,-88.0666755
1,109536,649500,Residential,Single Family,Withdrawn,Calloway,"278 Bayshore Dr., New Concord, KY",278 Bayshore Dr.,New Concord,KY,Sue Ann Stevens,Keller Williams Experience Realty,,
1,80966,649900,Residential,Single Family,Expired,Calloway,"1265 Pleasant Hill Drive, Almo, KY",1265 Pleasant Hill Drive,Almo,KY,Tammy A Cothran,Keller Williams Experience Realty,33.9929251,-117.7718481
35,114818,649900,Residential,Single Family,Sold,Caldwell,"405 Beckner Ln, Princeton, KY",405 Beckner Ln,Princeton,KY,Benjamin Bolinger,Bolinger Real Estate & Auction,37.140683,-87.896838
1,82204,649900,Residential,Single Family,Expired,Calloway,"288 Weekend Lane, Murray, KY",288 Weekend Lane,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,,
1,90666,649900,Residential,Single Family,Expired,Calloway,"2260 W State Route 94, Murray, KY",2260 W State Route 94,Murray,KY,Karol Kemp Utley,Kopperud Realty,,
1,91503,649900,Residential,Single Family,Expired,Calloway,"288 Weekend Lane, Murray, KY",288 Weekend Lane,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,,
35,118349,649900,Residential,Single Family,Expired,Calloway,"1917 Norsworthy Road, Kirksey, KY",1917 Norsworthy Road,Kirksey,KY,Angela Yearry,Crye-Leike Realty Services,36.6686488,-88.42211790000000
1,86117,650000,Residential,Single Family,Sold,Calloway,"1068 Bethel Road, Murray, KY",1068 Bethel Road,Murray,KY,Leslie Heath,Keller Williams Experience Realty Paducah Branch,40.0638099,-83.0474796
1,88729,650000,Residential,Single Family,Expired,Calloway,"430 MARGARET ROSE LANE, Dexter, KY",430 MARGARET ROSE LANE,Dexter,KY,Michael Brodie,1st Ky Realty and Auction,36.729764,-88.250614
1,102306,650000,Residential,Single Family,Sold,Calloway,"43 NORTHSHORE, Murray, KY",43 NORTHSHORE,Murray,KY,Glenda Ritchie,1st Realty Group,,
1,108738,650000,Residential,Single Family,Expired,Calloway,"69 Legacy Ln, Murray, KY",69 Legacy Ln,Murray,KY,Cheryl A Roberts,Markethouse Realty PLLC,,
1,106780,650000,Residential,Single Family,Sold,Calloway,"606 Blair Street, Murray, KY",606 Blair Street,Murray,KY,Angelia S Fry,Elite Realty Branch Murray,40.4291315,-78.3857812
35,117380,669000,Residential,Single Family,Expired,Carlisle,"2874 St Rt 1372, Bardwell, KY",2874 St Rt 1372,Bardwell,KY,Mary A Andrews,Acree & Associates,,
1,108352,670000,Residential,Single Family,Sold,Calloway,"321 Smallman Ln, Murray, KY",321 Smallman Ln,Murray,KY,Peggy Poore,1st Ky Realty and Auction,36.6792563,-88.0854581
1,76472,675000,Residential,Single Family,Withdrawn,Calloway,"55 Northshore Circle, Murray, KY",55 Northshore Circle,Murray,KY,Brenda C Rowland,Kopperud Realty,30.500844,-84.3042553
33,111009,675000,Residential,Single Family,Withdrawn,Calloway,"158 Kelzie Peeler Lane, Murray, KY",158 Kelzie Peeler Lane,Murray,KY,John H Kopperud,Kopperud Realty,36.6590285,-88.16918490000000
1,90493,677000,Residential,Single Family,Sold,Calloway,"254 Bridlewood Drive, Murray, KY",254 Bridlewood Drive,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,,
1,95207,679000,Residential,Single Family,Expired,Calloway,"1558 Canterbury Drive, Murray, KY",1558 Canterbury Drive,Murray,KY,Brenda C Rowland,Kopperud Realty,,
1,95347,679900,Residential,Single Family,Expired,Calloway,"133 Windward Lane, Murray, KY",133 Windward Lane,Murray,KY,Judy E Denton,Keller Williams Experience Realty,33.9268674,-84.1451262
1,100818,679900,Residential,Single Family,Expired,Calloway,"133 Windward, Murray, KY",133 Windward,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,,
1,102515,679900,Residential,Single Family,Expired,Calloway,"649 LAKEWAY, Murray, KY",649 LAKEWAY,Murray,KY,Michael Brodie,1st Ky Realty and Auction,30.3679788,-97.99167900000000
34,115336,680000,Residential,Single Family,Sold,Calloway,"435 Oakwood Circle, Murray, KY",435 Oakwood Circle,Murray,KY,Tracy L Husky,eXp Realty LLC Murray,41.3899462,-81.9387175
24,121052,680000,Residential,Single Family,Sold,Christian,"1380 Cerulean Princeton Rd, Cerulean, KY",1380 Cerulean Princeton Rd,Cerulean,KY,*Not in *Regional MLS,*Not in Regional MLS,36.964808,-87.6493349
35,119725,685000,Residential,Single Family,Active,Calloway,"379 Dockside Drive, Murray, KY",379 Dockside Drive,Murray,KY,Gale Broach Sharp,Kopperud Realty,,
1,104257,689000,Residential,Single Family,Withdrawn,Calloway,"1000 Riverwood Rd, Murray, KY",1000 Riverwood Rd,Murray,KY,Cheryl A Roberts,Keller Williams Experience Realty,42.1866698,-87.9064087
1,110329,689750,Residential,Single Family,Sold,Calloway,"43 Northshore Circle, Murray, KY",43 Northshore Circle,Murray,KY,John H Kopperud,Kopperud Realty,30.500844,-84.3042553
26,112858,695000,Residential,Single Family,Expired,Calloway,"2289 Coles Campground Road, Murray, KY",2289 Coles Campground Road,Murray,KY,William T Chavis,Chavis Real Estate and Auction,36.6752269,-88.3385871
25,96494,695000,Residential,Single Family,Withdrawn,Calloway,"158 Kelzie Peeler Road, Murray, KY",158 Kelzie Peeler Road,Murray,KY,Patricia A Cherry,Re/Max Real Estate Associates Murray,36.6590285,-88.16918490000000
1,106440,696000,Residential,Single Family,Expired,Calloway,"4330 Kirksey Road, Kirksey, KY",4330 Kirksey Road,Kirksey,KY,Gale Broach Sharp,Kopperud Realty,36.7043057,-88.3919769
1,103731,698500,Residential,Single Family,Sold,Calloway,"115 Lake Song Lane, Murray, KY",115 Lake Song Lane,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,39.9472777,-105.0177474
1,84308,699000,Residential,Single Family,Expired,Calloway,"100 Bayshore, New Concord, KY",100 Bayshore,New Concord,KY,Tammy A Cothran,Keller Williams Experience Realty,45.347237,-75.8068316
1,65790,699000,Residential,Single Family,Withdrawn,Calloway,"3298 DUNBAR, New Concord, KY",3298 DUNBAR,New Concord,KY,Michael Brodie,1st Ky Realty and Auction,,
1,91431,699000,Residential,Single Family,Expired,Calloway,"81 Woodridge Lane, Murray, KY",81 Woodridge Lane,Murray,KY,Lindy Knight,Kopperud Realty,,
1,91136,699000,Residential,Single Family,Withdrawn,Calloway,"34 Bay Court, New Concord, KY",34 Bay Court,New Concord,KY,Glenda Ritchie,1st Realty Group,47.896984,-122.3032525
35,119904,699900,Residential,Single Family,Active,Calloway,"1704 Greenwood Dr., Murray, KY",1704 Greenwood Dr.,Murray,KY,Lindy Knight,Elite Realty Branch Murray,36.80659200000000,-76.319907
1,85504,700000,Residential,Single Family,Sold,Calloway,"473 WESTERN ROAD, Murray, KY",473 WESTERN ROAD,Murray,KY,Michael Brodie,1st Ky Realty and Auction,51.7505124,6.5897933
1,91850,700000,Residential,Single Family,Sold,Calloway,"229 John Parker Drive, New Concord, KY",229 John Parker Drive,New Concord,KY,Tammy A Cothran,Keller Williams Experience Realty,35.3221719,-82.1260125
1,109025,700000,Residential,Single Family,Sold,Calloway,"601 Swallow Ln, Murray, KY",601 Swallow Ln,Murray,KY,Shannon Copeland,Park Avenue Properties,,
35,117365,700000,Residential,Single Family,Sold,Calloway,"83 Knob Lane, Murray, KY",83 Knob Lane,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,41.4472442,-77.8135339
1,102388,724900,Residential,Single Family,Expired,Calloway,"1068 Bethel Road, Murray, KY",1068 Bethel Road,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,40.0638099,-83.0474796
1,94546,724900,Residential,Single Family,Withdrawn,Calloway,"1068 BETHEL RD, Murray, KY",1068 BETHEL RD,Murray,KY,Karen A Wommack,RE/MAX Real Estate Associates,40.0638099,-83.0474796
1,99002,725000,Residential,Single Family,Sold,Calloway,"30 Bayridge Court, New Concord, KY",30 Bayridge Court,New Concord,KY,Gale Broach Sharp,Kopperud Realty,39.1302052,-77.2354184
25,83306,729000,Residential,Single Family,Withdrawn,Calloway,"34 Bay Court, Calloway Cnt, KY",34 Bay Court,Calloway Cnt,KY,Glenda Ritchie,1st Realty Group,47.896984,-122.3032525
1,85339,729000,Residential,Single Family,Withdrawn,Calloway,"34 Bay Ct., New Concord, KY",34 Bay Ct.,New Concord,KY,Glenda Ritchie,1st Realty Group,41.6032207,-73.087749
35,121817,739000,Residential,Single Family,Sold,Calloway,"69 Lake Ridge Lane, Murray, KY",69 Lake Ridge Lane,Murray,KY,Becky Spann,Elite Realty Branch Murray,33.9265387,-84.3100283
1,84640,740000,Residential,Single Family,Sold,Calloway,"1703 Greenwood Dr., Murray, KY",1703 Greenwood Dr.,Murray,KY,Lindy Knight,Kopperud Realty,36.8064999,-76.3199881
34,115358,740000,Residential,Single Family,Sold,Calloway,"1500 Spring Hill Court, Murray, KY",1500 Spring Hill Court,Murray,KY,Lindy Knight,Elite Realty Branch Murray,44.4214924,-87.9956466
1,76534,745000,Residential,Single Family,Expired,Calloway,"1000 Riverwood Road, Murray, KY",1000 Riverwood Road,Murray,KY,Gale Broach Sharp,Kopperud Realty,39.6088588,-75.9410848
1,88957,745000,Residential,Single Family,Sold,Calloway,"1338 Minnow Road, Murray, KY",1338 Minnow Road,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,,
19,122615,750000,Residential,Single Family,Active,Calloway,"12929 State Route 121 S, New Concord, KY",12929 State Route 121 S,New Concord,KY,Cheryl A Roberts,Markethouse Realty PLLC,,
1,84094,750000,Residential,Single Family,Sold,Calloway,"85 Richard Lane, Murray, KY",85 Richard Lane,Murray,KY,Gale Broach Sharp,Kopperud Realty,,
1,95548,750000,Residential,Single Family,Sold,Calloway,"2362 Bayridge, New Concord, KY",2362 Bayridge,New Concord,KY,Glenda Ritchie,1st Realty Group,40.6263732,-74.0298767
1,112150,750000,Residential,Single Family,Sold,Calloway,"1704 Greenwood Drive, Murray, KY",1704 Greenwood Drive,Murray,KY,Lindy Knight,Markethouse Realty PLLC,,
35,113362,760000,Residential,Single Family,Withdrawn,Calloway,"1500 Spring Hill Court, Murray, KY",1500 Spring Hill Court,Murray,KY,Lindy Knight,Markethouse Realty PLLC,44.4214924,-87.9956466
1,105853,760000,Residential,Single Family,Sold,Calloway,"1500 Spring Hill, Murray, KY",1500 Spring Hill,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,,
1,106364,760000,Residential,Single Family,Sold,Calloway,"2720 N Liberty Road, Murray, KY",2720 N Liberty Road,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,41.735526,-91.573264
1,91652,765000,Residential,Single Family,Expired,Calloway,"2595 Faxon Rd., Murray, KY",2595 Faxon Rd.,Murray,KY,Shawn Stout,Crye-Leike Realty Services,36.6752079,-88.1511195
35,111976,769750,Residential,Single Family,Withdrawn,Caldwell,"1325 Goodsprings Road, Fredonia, KY",1325 Goodsprings Road,Fredonia,KY,Amy Brock,Keller Williams Experience Realty Paducah Branch,37.178394,-87.975785
19,119593,775000,Residential,Single Family,Expired,Calloway,"12929 State Route 121 S, New Concord, KY",12929 State Route 121 S,New Concord,KY,Cheryl A Roberts,Markethouse Realty PLLC,,
1,86360,779900,Residential,Single Family,Expired,Calloway,"1614 The Lane, Murray, KY",1614 The Lane,Murray,KY,Kathy Kopperud,Kopperud Realty,,
1,93611,785000,Residential,Single Family,Withdrawn,Calloway,"610 Swallow Lane, Murray, KY",610 Swallow Lane,Murray,KY,Brian T Stedelin,Stedelin Real Estate LLC,40.1435832,-74.2201446
34,115537,789000,Residential,Single Family,Sold,Christian,"4150 Striped Bridge Rd, Hopkinsville, KY",4150 Striped Bridge Rd,Hopkinsville,KY,Joey Ricks,Coldwell Banker Service 1st Realty,36.750802,-87.547206
1,77720,789000,Residential,Single Family,Withdrawn,Calloway,"1068 Bethel Road, Murray, KY",1068 Bethel Road,Murray,KY,Glenda Ritchie,1st Realty Group,40.0638099,-83.0474796
1,104425,790000,Residential,Single Family,Sold,Calloway,"1275 Blood River Rd, New Concord, KY",1275 Blood River Rd,New Concord,KY,Becky Spann,Elite Realty Branch Murray,36.5733039,-88.09240290000000
35,112860,790000,Residential,Single Family,Sold,Calloway,"1110 Riverwood, Murray, KY",1110 Riverwood,Murray,KY,Karol Kemp Utley,Markethouse Realty PLLC,-33.94538,151.0534022
1,86227,795000,Residential,Single Family,Expired,Calloway,"254 Bridlewood Drive, Murray, KY",254 Bridlewood Drive,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,,
1,96710,795000,Residential,Single Family,Withdrawn,Calloway,"610 Swallow Lane, Murray, KY",610 Swallow Lane,Murray,KY,Brian T Stedelin,Stedelin Real Estate LLC,40.1435832,-74.2201446
1,93315,795000,Residential,Single Family,Sold,Calloway,"129 Wayne Circle, New Concord, KY",129 Wayne Circle,New Concord,KY,Philip U Moore,Crye-Leike Realty Services,,
1,120296,795000,Residential,Single Family,Sold,Calloway,"72 John Downs, New Concord, KY",72 John Downs,New Concord,KY,Glenda Ritchie,1st Realty Group,,
1,83804,797000,Residential,Single Family,Sold,Calloway,"140 Blue Heron Road, Murray, KY",140 Blue Heron Road,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,,
1,88623,799000,Residential,Single Family,Expired,Calloway,"133 Windward Lane, Murray, KY",133 Windward Lane,Murray,KY,Patricia A Cherry,Re/Max Real Estate Associates Murray,33.9268674,-84.1451262
1,86941,799000,Residential,Single Family,Withdrawn,Calloway,"133 Windward Lane, Murray, KY",133 Windward Lane,Murray,KY,Tracy G Williams,Re/Max Real Estate Associates Murray,33.9268674,-84.1451262
35,121562,799000,Residential,Single Family,Active,Calloway,"644 Gibbs Store Road, Murray, KY",644 Gibbs Store Road,Murray,KY,Patricia A Cherry,Re/Max Real Estate Associates Murray,36.5759304,-88.3418066
1,80519,799900,Residential,Single Family,Expired,Calloway,"115 Lake Song Lane, Murray, KY",115 Lake Song Lane,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,39.9472777,-105.0177474
1,74498,799900,Residential,Single Family,Withdrawn,Calloway,"1338 Minnow, Murray, KY",1338 Minnow,Murray,KY,Glenda Ritchie,1st Realty Group,,
1,85493,799900,Residential,Single Family,Withdrawn,Calloway,"1275 Blood River Rd, New Concord, KY",1275 Blood River Rd,New Concord,KY,Cheryl A Roberts,Keller Williams Experience Realty,36.5733039,-88.09240290000000
35,117816,800000,Residential,Single Family,Sold,Calloway,"254 Bridlewood Drive, Murray, KY",254 Bridlewood Drive,Murray,KY,Patricia A Cherry,Re/Max Real Estate Associates Murray,,
35,113417,810000,Residential,Single Family,Sold,Calloway,"339 Bayshore Drive, New Concord, KY",339 Bayshore Drive,New Concord,KY,Leslie Pologruto,Kopperud Realty,,
1,108717,815000,Residential,Single Family,Sold,Calloway,"248 Bayshore Drive, New Concord, KY",248 Bayshore Drive,New Concord,KY,Tammy A Cothran,Keller Williams Experience Realty,,
1,107940,825000,Residential,Single Family,Withdrawn,Calloway,"5973 N State Route 121 (11 acres), Murray, KY",5973 N State Route 121 (11 acres),Murray,KY,Karol Kemp Utley,Kopperud Realty,,
35,114516,830000,Residential,Single Family,Sold,Calloway,"550 Edgewood Drive, Murray, KY",550 Edgewood Drive,Murray,KY,Lenny Powley,MOVE Realty LLC,,
35,119161,839000,Residential,Single Family,Withdrawn,Calloway,"644 Gibbs Store Road, Murray, KY",644 Gibbs Store Road,Murray,KY,Patricia A Cherry,Re/Max Real Estate Associates Murray,36.5759304,-88.3418066
35,106855,840000,Residential,Single Family,Sold,Calloway,"250 Weekend Lane, Murray, KY",250 Weekend Lane,Murray,KY,Amy Brock,Keller Williams Experience Realty Paducah Branch,,
1,105223,842000,Residential,Single Family,Sold,Calloway,"1702 Greenwood Drive, Murray, KY",1702 Greenwood Drive,Murray,KY,Lindy Knight,Kopperud Realty,,
35,111115,844000,Residential,Single Family,Withdrawn,Calloway,"5973 N State Route 121  (10 acres), Murray, KY",5973 N State Route 121  (10 acres),Murray,KY,Karol Kemp Utley,Markethouse Realty PLLC,,
1,108560,850000,Residential,Single Family,Sold,Calloway,"2362 Bayridge, New Concord, KY",2362 Bayridge,New Concord,KY,Mary L Wooldridge,Kopperud Realty,40.6263732,-74.0298767
35,119394,850000,Residential,Single Family,Active,Calloway,"1087 Poor Farm Road, Murray, KY",1087 Poor Farm Road,Murray,KY,Neena R Salazar,Elite Realty Branch Murray,34.0951022,-79.745217
35,119147,850000,Residential,Single Family,Sold,Calloway,"4330 Kirksey Road, Kirksey, KY",4330 Kirksey Road,Kirksey,KY,Cheryl A Roberts,Markethouse Realty PLLC,36.7043057,-88.3919769
1,80968,860000,Residential,Single Family,Expired,Calloway,"1265 Pleasant Hill Drive, Almo, KY",1265 Pleasant Hill Drive,Almo,KY,Tammy A Cothran,Keller Williams Experience Realty,33.9929251,-117.7718481
33,119092,860000,Residential,Single Family,Sold,Calloway,"416 Roberts Lane, Murray, KY",416 Roberts Lane,Murray,KY,Cheryl A Roberts,Markethouse Realty PLLC,35.4088594,-119.0292664
1,108514,875000,Residential,Single Family,Expired,Calloway,"550 Edgewood Drive, Murray, KY",550 Edgewood Drive,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,,
34,114132,875000,Residential,Single Family,Withdrawn,Calloway,"435 Oakwood Circle, Murray, KY",435 Oakwood Circle,Murray,KY,Tracy L Husky,Markethouse Realty PLLC,41.3899462,-81.9387175
35,122297,889000,Residential,Single Family,Active,Calloway,"1500 Spring Hill Court, Murray, KY",1500 Spring Hill Court,Murray,KY,Suzy Gilland,C21 Service Realty,44.4214924,-87.9956466
1,110541,890000,Residential,Single Family,Sold,Calloway,"30 Bayridge Court, New Concord, KY",30 Bayridge Court,New Concord,KY,Mary L Wooldridge,Kopperud Realty,39.1302052,-77.2354184
1,89214,895000,Residential,Single Family,Expired,Calloway,"601 Swallow, Murray, KY",601 Swallow,Murray,KY,Brian T Stedelin,Stedelin Real Estate LLC,,
1,102214,895000,Residential,Single Family,Withdrawn,Calloway,"250 Weekend Lane, Murray, KY",250 Weekend Lane,Murray,KY,Gale Broach Sharp,Kopperud Realty,,
1,104377,895000,Residential,Single Family,Sold,Calloway,"306 Redwater Drive, New Concord, KY",306 Redwater Drive,New Concord,KY,Gale Broach Sharp,Kopperud Realty,43.7182944,-79.561516
1,78507,898000,Residential,Single Family,Withdrawn,Calloway,"85 Richard Ln, Murray, KY",85 Richard Ln,Murray,KY,Loretta Jobs,Keller Williams Experience Realty,,
1,77069,899000,Residential,Single Family,Expired,Calloway,"473 Western Rd, Murray, KY",473 Western Rd,Murray,KY,Glenda Ritchie,1st Realty Group,,
1,93613,899000,Residential,Single Family,Expired,Calloway,"1500 Spring Hill, Murray, KY",1500 Spring Hill,Murray,KY,Tammy A Cothran,Keller Williams Experience Realty,,
1,94350,899900,Residential,Single Family,Withdrawn,Calloway,"550 Edgewood, Murray, KY",550 Edgewood,Murray,KY,Glenda Ritchie,1st Realty Group,,
